file,path,ok,returncode,dg_kcal_mol,kd_M,intermolecular_contacts,charged_charged_contacts,charged_polar_contacts,charged_apolar_contacts,polar_polar_contacts,apolar_polar_contacts,apolar_apolar_contacts,stdout,stderr
IgG_FP_0094.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0094.pdb,True,0,-13.7,8.4e-11,93,13.0,12.0,20.0,7.0,28.0,13.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0094_model0
[+] No. of intermolecular contacts: 93
[+] No. of charged-charged contacts: 13.0
[+] No. of charged-polar contacts: 12.0
[+] No. of charged-apolar contacts: 20.0
[+] No. of polar-polar contacts: 7.0
[+] No. of apolar-polar contacts: 28.0
[+] No. of apolar-apolar contacts: 13.0
[+] Percentage of apolar NIS residues: 41.73
[+] Percentage of charged NIS residues: 18.95
[++] Predicted binding affinity (kcal.mol-1):    -13.7
[++] Predicted dissociation constant (M) at 25.0˚C:  8.4e-11
",
IgG_FP_0095.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0095.pdb,True,0,-9.3,1.6e-07,62,1.0,2.0,10.0,13.0,23.0,13.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0095_model0
[+] No. of intermolecular contacts: 62
[+] No. of charged-charged contacts: 1.0
[+] No. of charged-polar contacts: 2.0
[+] No. of charged-apolar contacts: 10.0
[+] No. of polar-polar contacts: 13.0
[+] No. of apolar-polar contacts: 23.0
[+] No. of apolar-apolar contacts: 13.0
[+] Percentage of apolar NIS residues: 41.78
[+] Percentage of charged NIS residues: 19.01
[++] Predicted binding affinity (kcal.mol-1):     -9.3
[++] Predicted dissociation constant (M) at 25.0˚C:  1.6e-07
",
IgG_FP_0096.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0096.pdb,True,0,-10.4,2.2e-08,82,1.0,15.0,10.0,12.0,27.0,17.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0096_model0
[+] No. of intermolecular contacts: 82
[+] No. of charged-charged contacts: 1.0
[+] No. of charged-polar contacts: 15.0
[+] No. of charged-apolar contacts: 10.0
[+] No. of polar-polar contacts: 12.0
[+] No. of apolar-polar contacts: 27.0
[+] No. of apolar-apolar contacts: 17.0
[+] Percentage of apolar NIS residues: 42.02
[+] Percentage of charged NIS residues: 18.29
[++] Predicted binding affinity (kcal.mol-1):    -10.4
[++] Predicted dissociation constant (M) at 25.0˚C:  2.2e-08
",
IgG_FP_0097.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0097.pdb,True,0,-13.2,2.0e-10,108,1.0,18.0,21.0,9.0,31.0,28.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0097_model0
[+] No. of intermolecular contacts: 108
[+] No. of charged-charged contacts: 1.0
[+] No. of charged-polar contacts: 18.0
[+] No. of charged-apolar contacts: 21.0
[+] No. of polar-polar contacts: 9.0
[+] No. of apolar-polar contacts: 31.0
[+] No. of apolar-apolar contacts: 28.0
[+] Percentage of apolar NIS residues: 40.43
[+] Percentage of charged NIS residues: 18.95
[++] Predicted binding affinity (kcal.mol-1):    -13.2
[++] Predicted dissociation constant (M) at 25.0˚C:  2.0e-10
",
IgG_FP_0098.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0098.pdb,True,0,-11.3,5.3e-09,66,3.0,3.0,13.0,7.0,24.0,16.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0098_model0
[+] No. of intermolecular contacts: 66
[+] No. of charged-charged contacts: 3.0
[+] No. of charged-polar contacts: 3.0
[+] No. of charged-apolar contacts: 13.0
[+] No. of polar-polar contacts: 7.0
[+] No. of apolar-polar contacts: 24.0
[+] No. of apolar-apolar contacts: 16.0
[+] Percentage of apolar NIS residues: 41.52
[+] Percentage of charged NIS residues: 18.52
[++] Predicted binding affinity (kcal.mol-1):    -11.3
[++] Predicted dissociation constant (M) at 25.0˚C:  5.3e-09
",
IgG_FP_0099.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0099.pdb,True,0,-8.6,5.0e-07,55,1.0,10.0,14.0,7.0,13.0,10.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0099_model0
[+] No. of intermolecular contacts: 55
[+] No. of charged-charged contacts: 1.0
[+] No. of charged-polar contacts: 10.0
[+] No. of charged-apolar contacts: 14.0
[+] No. of polar-polar contacts: 7.0
[+] No. of apolar-polar contacts: 13.0
[+] No. of apolar-apolar contacts: 10.0
[+] Percentage of apolar NIS residues: 41.81
[+] Percentage of charged NIS residues: 18.93
[++] Predicted binding affinity (kcal.mol-1):     -8.6
[++] Predicted dissociation constant (M) at 25.0˚C:  5.0e-07
",
IgG_FP_0100.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0100.pdb,True,0,-8.6,4.9e-07,46,1.0,7.0,8.0,4.0,13.0,13.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0100_model0
[+] No. of intermolecular contacts: 46
[+] No. of charged-charged contacts: 1.0
[+] No. of charged-polar contacts: 7.0
[+] No. of charged-apolar contacts: 8.0
[+] No. of polar-polar contacts: 4.0
[+] No. of apolar-polar contacts: 13.0
[+] No. of apolar-apolar contacts: 13.0
[+] Percentage of apolar NIS residues: 42.05
[+] Percentage of charged NIS residues: 18.41
[++] Predicted binding affinity (kcal.mol-1):     -8.6
[++] Predicted dissociation constant (M) at 25.0˚C:  4.9e-07
",
IgG_FP_0101.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0101.pdb,True,0,-10.7,1.4e-08,84,6.0,5.0,25.0,6.0,15.0,27.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0101_model0
[+] No. of intermolecular contacts: 84
[+] No. of charged-charged contacts: 6.0
[+] No. of charged-polar contacts: 5.0
[+] No. of charged-apolar contacts: 25.0
[+] No. of polar-polar contacts: 6.0
[+] No. of apolar-polar contacts: 15.0
[+] No. of apolar-apolar contacts: 27.0
[+] Percentage of apolar NIS residues: 42.32
[+] Percentage of charged NIS residues: 18.96
[++] Predicted binding affinity (kcal.mol-1):    -10.7
[++] Predicted dissociation constant (M) at 25.0˚C:  1.4e-08
",
IgG_FP_0102.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0102.pdb,True,0,-9.3,1.5e-07,71,2.0,8.0,6.0,10.0,22.0,23.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0102_model0
[+] No. of intermolecular contacts: 71
[+] No. of charged-charged contacts: 2.0
[+] No. of charged-polar contacts: 8.0
[+] No. of charged-apolar contacts: 6.0
[+] No. of polar-polar contacts: 10.0
[+] No. of apolar-polar contacts: 22.0
[+] No. of apolar-apolar contacts: 23.0
[+] Percentage of apolar NIS residues: 42.16
[+] Percentage of charged NIS residues: 18.63
[++] Predicted binding affinity (kcal.mol-1):     -9.3
[++] Predicted dissociation constant (M) at 25.0˚C:  1.5e-07
",
IgG_FP_0103.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0103.pdb,True,0,-9.0,2.7e-07,52,3.0,9.0,9.0,9.0,17.0,5.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0103_model0
[+] No. of intermolecular contacts: 52
[+] No. of charged-charged contacts: 3.0
[+] No. of charged-polar contacts: 9.0
[+] No. of charged-apolar contacts: 9.0
[+] No. of polar-polar contacts: 9.0
[+] No. of apolar-polar contacts: 17.0
[+] No. of apolar-apolar contacts: 5.0
[+] Percentage of apolar NIS residues: 41.29
[+] Percentage of charged NIS residues: 18.40
[++] Predicted binding affinity (kcal.mol-1):     -9.0
[++] Predicted dissociation constant (M) at 25.0˚C:  2.7e-07
",
IgG_FP_0104.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0104.pdb,True,0,-9.5,1.1e-07,63,5.0,5.0,17.0,4.0,12.0,20.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0104_model0
[+] No. of intermolecular contacts: 63
[+] No. of charged-charged contacts: 5.0
[+] No. of charged-polar contacts: 5.0
[+] No. of charged-apolar contacts: 17.0
[+] No. of polar-polar contacts: 4.0
[+] No. of apolar-polar contacts: 12.0
[+] No. of apolar-apolar contacts: 20.0
[+] Percentage of apolar NIS residues: 42.83
[+] Percentage of charged NIS residues: 18.47
[++] Predicted binding affinity (kcal.mol-1):     -9.5
[++] Predicted dissociation constant (M) at 25.0˚C:  1.1e-07
",
IgG_FP_0105.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0105.pdb,True,0,-9.6,9.1e-08,68,0.0,3.0,12.0,5.0,17.0,31.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0105_model0
[+] No. of intermolecular contacts: 68
[+] No. of charged-charged contacts: 0.0
[+] No. of charged-polar contacts: 3.0
[+] No. of charged-apolar contacts: 12.0
[+] No. of polar-polar contacts: 5.0
[+] No. of apolar-polar contacts: 17.0
[+] No. of apolar-apolar contacts: 31.0
[+] Percentage of apolar NIS residues: 41.63
[+] Percentage of charged NIS residues: 19.12
[++] Predicted binding affinity (kcal.mol-1):     -9.6
[++] Predicted dissociation constant (M) at 25.0˚C:  9.1e-08
",
IgG_FP_0106.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0106.pdb,True,0,-9.5,1.1e-07,80,3.0,11.0,20.0,13.0,18.0,15.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0106_model0
[+] No. of intermolecular contacts: 80
[+] No. of charged-charged contacts: 3.0
[+] No. of charged-polar contacts: 11.0
[+] No. of charged-apolar contacts: 20.0
[+] No. of polar-polar contacts: 13.0
[+] No. of apolar-polar contacts: 18.0
[+] No. of apolar-apolar contacts: 15.0
[+] Percentage of apolar NIS residues: 41.19
[+] Percentage of charged NIS residues: 18.61
[++] Predicted binding affinity (kcal.mol-1):     -9.5
[++] Predicted dissociation constant (M) at 25.0˚C:  1.1e-07
",
IgG_FP_0107.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0107.pdb,True,0,-11.7,2.5e-09,71,0.0,7.0,10.0,9.0,30.0,15.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0107_model0
[+] No. of intermolecular contacts: 71
[+] No. of charged-charged contacts: 0.0
[+] No. of charged-polar contacts: 7.0
[+] No. of charged-apolar contacts: 10.0
[+] No. of polar-polar contacts: 9.0
[+] No. of apolar-polar contacts: 30.0
[+] No. of apolar-apolar contacts: 15.0
[+] Percentage of apolar NIS residues: 41.12
[+] Percentage of charged NIS residues: 18.56
[++] Predicted binding affinity (kcal.mol-1):    -11.7
[++] Predicted dissociation constant (M) at 25.0˚C:  2.5e-09
",
IgG_FP_0108.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0108.pdb,True,0,-10.0,4.8e-08,61,1.0,7.0,19.0,1.0,12.0,21.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0108_model0
[+] No. of intermolecular contacts: 61
[+] No. of charged-charged contacts: 1.0
[+] No. of charged-polar contacts: 7.0
[+] No. of charged-apolar contacts: 19.0
[+] No. of polar-polar contacts: 1.0
[+] No. of apolar-polar contacts: 12.0
[+] No. of apolar-apolar contacts: 21.0
[+] Percentage of apolar NIS residues: 41.73
[+] Percentage of charged NIS residues: 19.49
[++] Predicted binding affinity (kcal.mol-1):    -10.0
[++] Predicted dissociation constant (M) at 25.0˚C:  4.8e-08
",
IgG_FP_0109.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0109.pdb,True,0,-9.5,1.0e-07,77,4.0,7.0,12.0,11.0,21.0,22.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0109_model0
[+] No. of intermolecular contacts: 77
[+] No. of charged-charged contacts: 4.0
[+] No. of charged-polar contacts: 7.0
[+] No. of charged-apolar contacts: 12.0
[+] No. of polar-polar contacts: 11.0
[+] No. of apolar-polar contacts: 21.0
[+] No. of apolar-apolar contacts: 22.0
[+] Percentage of apolar NIS residues: 42.12
[+] Percentage of charged NIS residues: 19.76
[++] Predicted binding affinity (kcal.mol-1):     -9.5
[++] Predicted dissociation constant (M) at 25.0˚C:  1.0e-07
",
IgG_FP_0110.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0110.pdb,True,0,-10.2,3.5e-08,106,1.0,20.0,14.0,21.0,32.0,18.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0110_model0
[+] No. of intermolecular contacts: 106
[+] No. of charged-charged contacts: 1.0
[+] No. of charged-polar contacts: 20.0
[+] No. of charged-apolar contacts: 14.0
[+] No. of polar-polar contacts: 21.0
[+] No. of apolar-polar contacts: 32.0
[+] No. of apolar-apolar contacts: 18.0
[+] Percentage of apolar NIS residues: 42.05
[+] Percentage of charged NIS residues: 18.51
[++] Predicted binding affinity (kcal.mol-1):    -10.2
[++] Predicted dissociation constant (M) at 25.0˚C:  3.5e-08
",
IgG_FP_0111.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0111.pdb,True,0,-11.2,6.1e-09,80,4.0,11.0,18.0,8.0,22.0,17.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0111_model0
[+] No. of intermolecular contacts: 80
[+] No. of charged-charged contacts: 4.0
[+] No. of charged-polar contacts: 11.0
[+] No. of charged-apolar contacts: 18.0
[+] No. of polar-polar contacts: 8.0
[+] No. of apolar-polar contacts: 22.0
[+] No. of apolar-apolar contacts: 17.0
[+] Percentage of apolar NIS residues: 41.78
[+] Percentage of charged NIS residues: 18.42
[++] Predicted binding affinity (kcal.mol-1):    -11.2
[++] Predicted dissociation constant (M) at 25.0˚C:  6.1e-09
",
IgG_FP_0112.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0112.pdb,True,0,-12.8,4.1e-10,73,6.0,11.0,11.0,4.0,28.0,13.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0112_model0
[+] No. of intermolecular contacts: 73
[+] No. of charged-charged contacts: 6.0
[+] No. of charged-polar contacts: 11.0
[+] No. of charged-apolar contacts: 11.0
[+] No. of polar-polar contacts: 4.0
[+] No. of apolar-polar contacts: 28.0
[+] No. of apolar-apolar contacts: 13.0
[+] Percentage of apolar NIS residues: 41.14
[+] Percentage of charged NIS residues: 19.49
[++] Predicted binding affinity (kcal.mol-1):    -12.8
[++] Predicted dissociation constant (M) at 25.0˚C:  4.1e-10
",
IgG_FP_0113.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0113.pdb,True,0,-10.6,1.7e-08,62,0.0,3.0,8.0,3.0,21.0,27.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0113_model0
[+] No. of intermolecular contacts: 62
[+] No. of charged-charged contacts: 0.0
[+] No. of charged-polar contacts: 3.0
[+] No. of charged-apolar contacts: 8.0
[+] No. of polar-polar contacts: 3.0
[+] No. of apolar-polar contacts: 21.0
[+] No. of apolar-apolar contacts: 27.0
[+] Percentage of apolar NIS residues: 41.55
[+] Percentage of charged NIS residues: 18.64
[++] Predicted binding affinity (kcal.mol-1):    -10.6
[++] Predicted dissociation constant (M) at 25.0˚C:  1.7e-08
",
IgG_FP_0114.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0114.pdb,True,0,-10.5,1.9e-08,72,1.0,5.0,14.0,6.0,20.0,26.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0114_model0
[+] No. of intermolecular contacts: 72
[+] No. of charged-charged contacts: 1.0
[+] No. of charged-polar contacts: 5.0
[+] No. of charged-apolar contacts: 14.0
[+] No. of polar-polar contacts: 6.0
[+] No. of apolar-polar contacts: 20.0
[+] No. of apolar-apolar contacts: 26.0
[+] Percentage of apolar NIS residues: 40.91
[+] Percentage of charged NIS residues: 18.97
[++] Predicted binding affinity (kcal.mol-1):    -10.5
[++] Predicted dissociation constant (M) at 25.0˚C:  1.9e-08
",
IgG_FP_0115.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0115.pdb,True,0,-12.4,8.4e-10,99,4.0,5.0,20.0,13.0,30.0,27.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0115_model0
[+] No. of intermolecular contacts: 99
[+] No. of charged-charged contacts: 4.0
[+] No. of charged-polar contacts: 5.0
[+] No. of charged-apolar contacts: 20.0
[+] No. of polar-polar contacts: 13.0
[+] No. of apolar-polar contacts: 30.0
[+] No. of apolar-apolar contacts: 27.0
[+] Percentage of apolar NIS residues: 40.90
[+] Percentage of charged NIS residues: 18.59
[++] Predicted binding affinity (kcal.mol-1):    -12.4
[++] Predicted dissociation constant (M) at 25.0˚C:  8.4e-10
",
IgG_FP_0116.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0116.pdb,True,0,-11.7,2.6e-09,91,0.0,26.0,20.0,7.0,24.0,14.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0116_model0
[+] No. of intermolecular contacts: 91
[+] No. of charged-charged contacts: 0.0
[+] No. of charged-polar contacts: 26.0
[+] No. of charged-apolar contacts: 20.0
[+] No. of polar-polar contacts: 7.0
[+] No. of apolar-polar contacts: 24.0
[+] No. of apolar-apolar contacts: 14.0
[+] Percentage of apolar NIS residues: 41.62
[+] Percentage of charged NIS residues: 18.34
[++] Predicted binding affinity (kcal.mol-1):    -11.7
[++] Predicted dissociation constant (M) at 25.0˚C:  2.6e-09
",
IgG_FP_0117.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0117.pdb,True,0,-12.0,1.6e-09,76,5.0,13.0,16.0,5.0,24.0,13.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0117_model0
[+] No. of intermolecular contacts: 76
[+] No. of charged-charged contacts: 5.0
[+] No. of charged-polar contacts: 13.0
[+] No. of charged-apolar contacts: 16.0
[+] No. of polar-polar contacts: 5.0
[+] No. of apolar-polar contacts: 24.0
[+] No. of apolar-apolar contacts: 13.0
[+] Percentage of apolar NIS residues: 41.58
[+] Percentage of charged NIS residues: 19.80
[++] Predicted binding affinity (kcal.mol-1):    -12.0
[++] Predicted dissociation constant (M) at 25.0˚C:  1.6e-09
",
IgG_FP_0118.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0118.pdb,True,0,-9.7,8.3e-08,84,0.0,4.0,19.0,5.0,14.0,42.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0118_model0
[+] No. of intermolecular contacts: 84
[+] No. of charged-charged contacts: 0.0
[+] No. of charged-polar contacts: 4.0
[+] No. of charged-apolar contacts: 19.0
[+] No. of polar-polar contacts: 5.0
[+] No. of apolar-polar contacts: 14.0
[+] No. of apolar-apolar contacts: 42.0
[+] Percentage of apolar NIS residues: 41.62
[+] Percentage of charged NIS residues: 18.93
[++] Predicted binding affinity (kcal.mol-1):     -9.7
[++] Predicted dissociation constant (M) at 25.0˚C:  8.3e-08
",
